idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,23.59,0,0,0,20
2,1,0,1,19.52,0,0,0,20
3,4,0,1,8.84,0,0,1,20
4,1,0,2,23.62,0,0,1,20
5,4,0,0,5.29,0,0,0,20
6,4,0,2,18.01,1,0,0,20
7,3,0,0,8.98,2,0,0,20
8,3,0,1,12.23,3,0,0,20
9,2,0,0,7.47,4,0,0,20
10,2,0,1,9.26,5,0,0,20
11,4,0,3,23.38,6,0,0,20
12,3,0,2,11.44,7,0,0,20
13,2,0,2,9.02,8,0,0,20
14,3,0,3,20.12,9,0,0,20
15,3,0,4,21.09,10,0,0,20
16,6,0,0,15.08,11,0,0,20
17,6,0,1,15.1,12,0,0,20
18,6,0,2,19.49,13,0,0,20
19,1,0,3,23.73,14,0,0,20
20,5,0,0,10.11,15,0,0,20
21,5,0,1,14.75,16,0,0,20
22,5,0,2,14.83,17,0,0,20
23,2,0,3,5.04,18,0,0,20
24,5,0,3,17.26,19,0,0,20
25,2,0,4,8.83,20,0,0,20
