idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,20.78,0,0,0,20
2,2,0,1,12.15,0,0,0,20
3,5,0,0,23.45,0,0,0,20
4,2,0,2,6.13,0,0,0,20
5,5,0,1,20.53,0,0,0,20
6,2,0,3,19.8,1,0,0,20
7,6,0,0,17.34,2,0,0,20
8,5,0,2,21.33,3,0,0,20
9,1,0,0,14.58,4,0,0,20
10,4,0,0,9.59,5,0,0,20
11,4,0,1,14.87,6,0,0,20
12,3,0,0,11.45,7,0,0,20
13,3,0,1,8.65,8,0,0,20
14,6,0,1,17.67,9,0,0,20
15,1,0,1,5.65,10,0,0,20
16,4,0,2,14.71,11,0,0,20
17,6,0,2,18.5,12,0,0,20
18,4,0,3,16.33,13,0,0,20
19,3,0,2,13.36,14,0,0,20
20,4,0,4,16.6,15,0,0,20
21,1,0,2,13.16,16,0,0,20
22,1,0,3,10.29,17,0,0,20
23,1,0,4,6.83,18,0,0,20
24,3,0,3,15.81,19,0,0,20
25,3,0,4,9.04,20,0,0,20
