idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,6.32,0,0,0,20
2,5,0,1,23.35,0,0,0,20
3,5,0,2,22.44,0,0,0,20
4,1,0,0,11.27,0,0,0,20
5,1,0,1,18.59,0,0,1,20
6,3,0,0,10.92,1,0,0,20
7,1,0,2,21.87,2,0,0,20
8,2,0,0,5.05,3,0,0,20
9,3,0,1,19.03,4,0,0,20
10,6,0,0,16.2,5,0,0,20
11,4,0,0,12.53,6,0,0,20
12,5,0,3,23.59,7,0,0,20
13,2,0,1,10.27,8,0,0,20
14,6,0,1,18.74,9,0,0,20
15,3,0,2,12.5,10,0,0,20
16,4,0,1,14.1,11,0,0,20
17,6,0,2,21.09,12,0,0,20
18,6,0,3,22.36,13,0,0,20
19,3,0,3,12.63,14,0,0,20
20,2,0,2,11.29,15,0,0,20
21,4,0,2,15.36,16,0,0,20
22,6,0,4,24.0,17,0,0,20
23,2,0,3,9.26,18,0,0,20
24,2,0,4,12.29,19,0,0,20
25,4,0,3,15.56,20,0,0,20
