idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,5.81,1,0,0,20
2,5,0,0,18.49,2,0,0,20
3,5,0,1,21.85,3,0,0,20
4,5,0,2,22.39,4,0,0,20
5,1,0,1,18.85,5,0,0,20
6,2,0,0,15.83,6,0,0,20
7,6,0,0,23.08,7,0,0,20
8,3,0,0,10.33,8,0,0,20
9,1,0,2,9.16,9,0,0,20
10,1,0,3,12.05,10,0,0,20
11,1,0,4,16.01,11,0,0,20
12,3,0,1,14.19,12,0,0,20
13,2,0,1,9.44,13,0,0,20
14,4,0,0,12.94,14,0,0,20
15,2,0,2,8.72,15,0,0,20
16,3,0,2,18.25,16,0,0,20
17,2,0,3,6.4,17,0,0,20
18,2,0,4,20.78,18,0,0,20
19,4,0,1,11.7,19,0,0,20
20,4,0,2,17.7,20,0,0,20
