idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,17.65,1,0,0,20
2,4,0,0,11.56,2,0,0,20
3,3,0,0,7.83,3,0,0,20
4,2,0,0,7.74,4,0,0,20
5,6,0,0,20.44,5,0,0,20
6,1,0,1,5.66,6,0,0,20
7,4,0,1,19.44,7,0,0,20
8,5,0,0,15.73,8,0,0,20
9,5,0,1,18.25,9,0,0,20
10,1,0,2,9.18,10,0,0,20
11,3,0,1,10.86,11,0,0,20
12,4,0,2,20.87,12,0,0,20
13,3,0,2,12.16,13,0,0,20
14,2,0,1,10.73,14,0,0,20
15,3,0,3,14.93,15,0,0,20
16,2,0,2,12.59,16,0,0,20
17,3,0,4,20.27,17,0,0,20
18,1,0,3,8.38,18,0,0,20
19,1,0,4,5.59,19,0,0,20
20,2,0,3,5.24,20,0,0,20
21,2,0,4,12.91,21,0,0,20
22,5,0,2,23.99,22,0,0,20
23,4,0,3,22.58,23,0,0,20
