idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,23.79,1,0,0,20
2,6,0,0,22.48,2,0,0,20
3,2,0,0,13.18,3,0,0,20
4,1,0,1,6.21,4,0,0,20
5,2,0,1,19.69,5,0,0,20
6,1,0,2,7.23,6,0,0,20
7,2,0,2,22.43,7,0,0,20
8,2,0,3,18.9,8,0,0,20
9,5,0,0,17.91,9,0,0,20
10,2,0,4,20.68,10,0,0,20
11,1,0,3,17.39,11,0,0,20
12,1,0,4,18.83,12,0,0,20
13,3,0,0,17.72,13,0,0,20
14,4,0,0,10.24,14,0,0,20
15,5,0,1,19.36,15,0,0,20
16,4,0,1,5.31,16,0,0,20
17,3,0,1,12.7,17,0,0,20
18,4,0,2,20.82,18,0,0,20
19,3,0,2,5.6,19,0,0,20
20,3,0,3,16.44,20,0,0,20
21,3,0,4,21.55,21,0,0,20
22,5,0,2,13.29,22,0,0,20
23,5,0,3,7.42,23,0,0,20
