idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,10.86,1,0,0,20
2,1,0,1,8.08,2,0,0,20
3,5,0,0,18.59,3,0,0,20
4,4,0,0,12.34,4,0,0,20
5,2,0,0,8.21,5,0,0,20
6,1,0,2,9.83,6,0,0,20
7,2,0,1,9.76,7,0,0,20
8,5,0,1,20.37,8,0,0,20
9,4,0,1,13.49,9,0,0,20
10,1,0,3,10.56,10,0,0,20
11,2,0,2,11.95,11,0,0,20
12,1,0,4,11.72,12,0,0,20
13,3,0,0,7.88,13,0,0,20
14,5,0,2,23.54,14,0,0,20
15,4,0,2,20.36,15,0,0,20
16,6,0,0,19.98,16,0,0,20
17,2,0,3,14.22,17,0,0,20
18,2,0,4,19.46,18,0,0,20
19,4,0,3,21.68,19,0,0,20
20,3,0,1,14.29,20,0,0,20
21,3,0,2,19.47,21,0,0,20
22,3,0,3,7.88,22,0,0,20
23,3,0,4,23.47,23,0,0,20
