idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,12.75,0,0,20,2,212.75
2,4,0,2,14.3,0,1,20,3,314.3
3,3,0,0,17.31,0,0,20,2,217.31
4,4,0,1,19.87,0,1,20,2,219.87
5,3,0,3,22.99,0,1,20,3,322.99
6,3,0,1,6.64,0,0,20,3,306.64
7,3,0,2,21.58,0,1,20,3,321.58
8,1,0,0,10.63,1,0,20,0,10.63
9,1,0,1,19.39,2,0,20,2,219.39
10,2,0,0,20.52,3,0,20,0,20.52
11,5,0,0,11.79,4,0,20,0,11.79
12,2,0,1,18.33,5,0,20,2,218.32999999999998
13,5,0,1,14.73,6,0,20,0,14.73
14,1,0,2,21.81,7,0,20,2,221.81
15,5,0,2,14.8,8,0,20,1,114.8
16,4,0,3,17.34,9,0,20,3,317.34
17,5,0,3,15.56,10,0,20,1,115.56
18,2,0,2,19.93,11,0,20,2,219.93
19,5,0,4,6.05,12,0,20,2,206.05
20,6,0,0,9.53,13,0,20,0,9.53
