idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,3,10.15,0,1,20,3,310.15
2,6,0,0,23.04,0,0,20,1,123.03999999999999
3,6,0,4,21.97,0,1,20,3,321.97
4,6,0,2,6.59,0,1,20,2,206.59
5,6,0,1,5.01,0,0,20,1,105.01
6,1,0,0,12.41,0,0,20,0,12.41
7,1,0,1,12.85,0,1,20,0,12.85
8,2,0,0,19.42,1,0,20,1,119.42
9,1,0,2,16.21,2,0,20,0,16.21
10,2,0,1,7.75,3,0,20,2,207.75
11,3,0,0,9.54,4,0,20,0,9.54
12,1,0,3,11.53,5,0,20,1,111.53
13,2,0,2,17.12,6,0,20,3,317.12
14,1,0,4,5.7,7,0,20,2,205.7
15,3,0,1,23.92,8,0,20,0,23.92
16,2,0,3,19.21,9,0,20,3,319.21
17,2,0,4,20.76,10,0,20,3,320.76
18,3,0,2,18.36,11,0,20,2,218.36
19,4,0,0,12.74,12,0,20,2,212.74
20,4,0,1,16.84,13,0,20,2,216.84
