idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,9.67,0,0,20,2,209.67
2,3,0,0,12.89,0,0,20,0,12.89
3,4,0,1,11.98,0,1,20,2,211.98
4,1,0,1,15.94,0,0,20,2,215.94
5,1,0,2,21.49,0,1,20,2,221.49
6,4,0,0,23.63,0,0,20,0,23.63
7,1,0,3,14.22,0,1,20,3,314.22
8,2,0,0,6.68,1,0,20,0,6.68
9,2,0,1,9.03,2,0,20,0,9.03
10,2,0,2,12.42,3,0,20,0,12.42
11,3,0,1,16.41,4,0,20,1,116.41
12,1,0,4,20.34,5,0,20,3,320.34
13,2,0,3,14.64,6,0,20,1,114.64
14,4,0,2,15.48,7,0,20,3,315.48
15,3,0,2,14.79,8,0,20,2,214.79
16,3,0,3,15.24,9,0,20,2,215.24
17,5,0,0,13.27,10,0,20,1,113.27
18,5,0,1,13.42,11,0,20,1,113.42
19,6,0,0,6.47,12,0,20,1,106.47
20,3,0,4,12.05,13,0,20,3,312.05
