idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,21.98,0,0,20,1,121.98
2,4,0,1,17.93,0,0,20,2,217.93
3,6,0,2,16.95,0,1,20,0,16.95
4,6,0,1,9.04,0,1,20,0,9.04
5,6,0,0,6.84,0,0,20,0,6.84
6,4,0,2,8.45,0,1,20,3,308.45
7,6,0,3,22.51,0,1,20,0,22.51
8,1,0,0,12.67,1,0,20,0,12.67
9,2,0,0,8.91,2,0,20,0,8.91
10,2,0,1,10.06,3,0,20,0,10.06
11,1,0,1,17.01,4,0,20,1,117.01
12,2,0,2,18.3,5,0,20,0,18.3
13,1,0,2,11.33,6,0,20,2,211.33
14,1,0,3,14.69,7,0,20,3,314.69
15,2,0,3,12.52,8,0,20,1,112.52
16,2,0,4,20.75,9,0,20,2,220.75
17,3,0,0,9.64,10,0,20,2,209.64
18,5,0,0,23.61,11,0,20,0,23.61
19,5,0,1,19.74,12,0,20,1,119.74
20,3,0,1,15.72,13,0,20,2,215.72
