idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,2,16.37,0,1,20,1,116.37
2,3,0,4,12.3,0,1,20,2,212.3
3,3,0,0,6.65,0,0,20,0,6.65
4,4,0,0,15.3,0,0,20,0,15.3
5,3,0,1,8.11,0,0,20,1,108.11
6,4,0,1,13.5,0,1,20,2,213.5
7,3,0,3,23.17,0,1,20,1,123.17
8,4,0,2,10.02,1,0,20,3,310.02
9,1,0,0,8.89,2,0,20,3,308.89
10,2,0,0,16.52,3,0,20,2,216.52
11,5,0,0,13.36,4,0,20,1,113.36
12,5,0,1,22.32,5,0,20,1,122.32
13,6,0,0,23.1,6,0,20,0,23.1
14,2,0,1,20.81,7,0,20,2,220.81
15,4,0,3,10.21,8,0,20,3,310.21
16,6,0,1,9.43,9,0,20,0,9.43
17,5,0,2,8.59,10,0,20,2,208.59
18,5,0,3,20.09,11,0,20,2,220.09
19,6,0,2,17.29,12,0,20,2,217.29
20,6,0,3,20.85,13,0,20,1,120.85
