idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,0,6.17,0,0,20,0,6.17
2,4,0,4,14.42,0,1,20,3,314.42
3,4,0,1,10.18,0,1,20,2,210.18
4,5,0,1,23.68,0,1,20,1,123.68
5,4,0,2,14.53,0,1,20,2,214.53
6,4,0,0,5.81,0,0,20,2,205.81
7,4,0,3,15.86,0,1,20,2,215.86
8,5,0,2,11.54,1,0,20,3,311.54
9,1,0,0,19.1,2,0,20,0,19.1
10,1,0,1,22.15,3,0,20,1,122.15
11,2,0,0,23.09,4,0,20,1,123.09
12,2,0,1,14.21,5,0,20,2,214.21
13,3,0,0,11.09,6,0,20,1,111.09
14,1,0,2,14.13,7,0,20,2,214.13
15,6,0,0,13.62,8,0,20,0,13.62
16,3,0,1,9.35,9,0,20,2,209.35
17,2,0,2,16.58,10,0,20,2,216.57999999999998
18,6,0,1,8.61,11,0,20,0,8.61
19,5,0,3,15.62,12,0,20,3,315.62
20,6,0,2,10.28,13,0,20,1,110.28
