idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,1,13.2,0,1,20,0,13.2
2,4,0,2,22.27,0,1,20,0,22.27
3,6,0,0,11.37,0,0,20,1,111.37
4,6,0,2,21.76,0,1,20,1,121.76
5,6,0,1,12.89,0,0,20,1,112.89
6,4,0,0,12.68,0,0,20,0,12.68
7,6,0,3,7.23,0,1,20,2,207.23
8,1,0,0,5.42,1,0,20,2,205.42
9,1,0,1,18.0,2,0,20,3,318.0
10,2,0,0,22.88,3,0,20,3,322.88
11,3,0,0,17.49,4,0,20,2,217.49
12,5,0,0,22.42,5,0,20,1,122.42
13,5,0,1,15.87,6,0,20,1,115.87
14,5,0,2,23.54,7,0,20,1,123.53999999999999
15,3,0,1,19.32,8,0,20,2,219.32
16,4,0,3,19.05,9,0,20,1,119.05
17,3,0,2,9.35,10,0,20,3,309.35
18,4,0,4,19.52,11,0,20,1,119.52
19,6,0,4,18.53,12,0,20,2,218.53
20,3,0,3,11.56,13,0,20,3,311.56
