idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,2,12.52,0,1,20,3,312.52
2,1,0,0,7.86,0,0,20,2,207.86
3,6,0,0,16.91,0,0,20,0,16.91
4,6,0,1,8.96,0,0,20,2,208.96
5,1,0,1,16.53,0,0,20,2,216.53
6,6,0,2,6.19,0,0,20,2,206.19
7,6,0,3,12.2,0,0,20,1,112.2
8,2,0,0,22.55,1,0,20,0,22.55
9,3,0,0,6.4,2,0,20,0,6.4
10,2,0,1,23.05,3,0,20,0,23.05
11,2,0,2,15.58,4,0,20,2,215.58
12,2,0,3,8.69,5,0,20,3,308.69
13,3,0,1,13.71,6,0,20,0,13.71
14,3,0,2,13.78,7,0,20,1,113.78
15,4,0,0,9.93,8,0,20,0,9.93
16,1,0,3,14.51,9,0,20,3,314.51
17,2,0,4,11.67,10,0,20,3,311.67
18,5,0,0,9.22,11,0,20,0,9.22
19,4,0,1,15.56,12,0,20,0,15.56
20,3,0,3,5.85,13,0,20,3,305.85
