idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,9.47,1,0,0,20
2,3,0,1,14.89,2,0,0,20
3,4,0,0,18.54,3,0,0,20
4,3,0,2,18.66,4,0,0,20
5,1,0,0,17.29,5,0,0,20
6,3,0,3,21.9,6,0,0,20
7,3,0,4,23.81,7,0,0,20
8,4,0,1,21.11,8,0,0,20
9,6,0,0,23.86,9,0,0,20
10,1,0,1,5.39,10,0,0,20
11,1,0,2,14.98,11,0,0,20
12,5,0,0,20.46,12,0,0,20
13,2,0,0,8.29,13,0,0,20
14,2,0,1,6.4,14,0,0,20
15,2,0,2,7.68,15,0,0,20
16,2,0,3,9.22,16,0,0,20
17,2,0,4,23.37,17,0,0,20
18,4,0,2,22.26,18,0,0,20
19,1,0,3,18.5,19,0,0,20
20,1,0,4,16.82,20,0,0,20
