idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,6.84,1,0,0,20
2,1,0,1,6.46,2,0,0,20
3,1,0,2,10.51,3,0,0,20
4,4,0,0,10.96,4,0,0,20
5,4,0,1,16.45,5,0,0,20
6,2,0,0,5.48,6,0,0,20
7,5,0,0,15.1,7,0,0,20
8,1,0,3,9.76,8,0,0,20
9,2,0,1,8.62,9,0,0,20
10,1,0,4,14.95,10,0,0,20
11,2,0,2,12.04,11,0,0,20
12,4,0,2,17.93,12,0,0,20
13,5,0,1,18.23,13,0,0,20
14,2,0,3,12.31,14,0,0,20
15,3,0,0,7.04,15,0,0,20
16,6,0,0,19.4,16,0,0,20
17,2,0,4,14.93,17,0,0,20
18,5,0,2,18.49,18,0,0,20
19,3,0,1,15.21,19,0,0,20
20,3,0,2,7.68,20,0,0,20
