idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,18.02,1,0,0,20
2,5,0,1,21.08,2,0,0,20
3,1,0,0,7.66,3,0,0,20
4,4,0,0,13.2,4,0,0,20
5,1,0,1,6.02,5,0,0,20
6,1,0,2,12.68,6,0,0,20
7,4,0,1,15.8,7,0,0,20
8,2,0,0,7.19,8,0,0,20
9,4,0,2,18.62,9,0,0,20
10,4,0,3,19.05,10,0,0,20
11,2,0,1,11.61,11,0,0,20
12,3,0,0,9.83,12,0,0,20
13,1,0,3,18.7,13,0,0,20
14,6,0,0,7.26,14,0,0,20
15,2,0,2,15.69,15,0,0,20
16,2,0,3,17.88,16,0,0,20
17,3,0,1,10.46,17,0,0,20
18,5,0,2,21.66,18,0,0,20
19,6,0,1,7.82,19,0,0,20
20,6,0,2,9.78,20,0,0,20
