idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,21.55,1,0,0,20
2,2,0,0,17.33,2,0,0,20
3,2,0,1,10.81,3,0,0,20
4,5,0,0,19.54,4,0,0,20
5,1,0,1,7.67,5,0,0,20
6,2,0,2,17.91,6,0,0,20
7,3,0,0,6.9,7,0,0,20
8,3,0,1,16.65,8,0,0,20
9,2,0,3,19.41,9,0,0,20
10,4,0,0,15.92,10,0,0,20
11,1,0,2,10.57,11,0,0,20
12,5,0,1,21.49,12,0,0,20
13,2,0,4,19.49,13,0,0,20
14,3,0,2,18.2,14,0,0,20
15,4,0,1,18.63,15,0,0,20
16,6,0,0,22.65,16,0,0,20
17,1,0,3,9.47,17,0,0,20
18,1,0,4,13.59,18,0,0,20
19,3,0,3,13.19,19,0,0,20
20,3,0,4,8.84,20,0,0,20
