idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,14.61,0,0,20,0,14.61
2,1,0,1,18.71,0,0,20,0,18.71
3,3,0,0,13.82,0,0,20,0,13.82
4,1,0,3,22.1,0,1,20,0,22.1
5,1,0,2,19.28,0,1,20,0,19.28
6,2,0,0,11.79,1,0,20,0,11.79
7,3,0,1,20.75,2,0,20,0,20.75
8,2,0,1,16.31,3,0,20,0,16.31
9,4,0,0,7.27,4,0,20,0,7.27
10,4,0,1,9.88,5,0,20,0,9.88
11,4,0,2,10.18,6,0,20,0,10.18
12,3,0,2,21.14,7,0,20,0,21.14
13,4,0,3,12.76,8,0,20,0,12.76
14,2,0,2,17.22,9,0,20,0,17.22
15,4,0,4,14.78,10,0,20,0,14.78
16,1,0,4,23.98,11,0,20,0,23.98
17,3,0,3,21.84,12,0,20,0,21.84
18,5,0,0,12.36,13,0,20,0,12.36
19,5,0,1,13.28,14,0,20,0,13.28
20,2,0,3,18.24,15,0,20,0,18.24
21,5,0,2,16.0,16,0,20,0,16.0
22,2,0,4,20.98,17,0,20,0,20.98
23,3,0,4,22.63,18,0,20,0,22.63
24,5,0,3,20.53,19,0,20,0,20.53
25,5,0,4,21.5,20,0,20,0,21.5
