idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,2,7.49,0,1,20,0,7.49
2,6,0,3,11.4,0,1,20,0,11.4
3,6,0,4,12.73,0,1,20,0,12.73
4,6,0,0,10.84,0,0,20,0,10.84
5,6,0,1,6.3,0,0,20,0,6.3
6,1,0,0,6.75,1,0,20,0,6.75
7,1,0,1,8.3,2,0,20,0,8.3
8,2,0,0,12.74,3,0,20,0,12.74
9,1,0,2,9.64,4,0,20,0,9.64
10,2,0,1,19.97,5,0,20,0,19.97
11,1,0,3,18.93,6,0,20,0,18.93
12,2,0,2,22.83,7,0,20,0,22.83
13,2,0,3,23.79,8,0,20,0,23.79
14,1,0,4,20.12,9,0,20,0,20.12
15,3,0,0,19.18,10,0,20,0,19.18
16,4,0,0,18.92,11,0,20,0,18.92
17,3,0,1,19.48,12,0,20,0,19.48
18,5,0,0,14.96,13,0,20,0,14.96
19,5,0,1,14.03,14,0,20,0,14.03
20,5,0,2,13.79,15,0,20,0,13.79
21,3,0,2,22.27,16,0,20,0,22.27
22,5,0,3,9.59,17,0,20,0,9.59
23,3,0,3,23.56,18,0,20,0,23.56
24,5,0,4,16.3,19,0,20,0,16.3
25,4,0,1,18.15,20,0,20,0,18.15
