idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,0,13.5,0,0,20,0,13.5
2,6,0,0,14.19,0,0,20,0,14.19
3,2,0,2,17.05,0,1,20,0,17.05
4,2,0,1,15.28,0,1,20,0,15.28
5,2,0,3,21.71,0,1,20,0,21.71
6,6,0,1,23.53,1,0,20,0,23.53
7,1,0,0,23.24,2,0,20,0,23.24
8,3,0,0,12.78,3,0,20,0,12.78
9,4,0,0,6.7,4,0,20,0,6.7
10,3,0,1,13.9,5,0,20,0,13.9
11,3,0,2,16.54,6,0,20,0,16.54
12,4,0,1,14.31,7,0,20,0,14.31
13,3,0,3,21.28,8,0,20,0,21.28
14,5,0,0,8.81,9,0,20,0,8.81
15,5,0,1,12.08,10,0,20,0,12.08
16,4,0,2,19.53,11,0,20,0,19.53
17,5,0,2,14.29,12,0,20,0,14.29
18,5,0,3,9.05,13,0,20,0,9.05
19,5,0,4,12.62,14,0,20,0,12.62
20,4,0,3,13.05,15,0,20,0,13.05
21,4,0,4,9.63,16,0,20,0,9.63
22,3,0,4,9.54,17,0,20,0,9.54
23,2,0,4,18.39,18,0,20,0,18.39
24,1,0,1,9.75,19,0,20,0,9.75
25,1,0,2,15.79,20,0,20,0,15.79
