idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,16.69,3,316.69,0,0,20
2,1,0,3,5.79,3,305.79,0,1,20
3,6,0,1,12.55,3,312.55,0,0,20
4,3,0,0,15.23,0,15.23,0,0,20
5,2,0,0,21.25,2,221.25,0,0,20
6,2,0,1,10.18,3,310.18,0,0,20
7,2,0,2,12.87,0,12.87,0,0,20
8,1,0,2,22.91,1,122.91,0,1,20
9,3,0,1,8.31,1,108.31,0,0,20
10,3,0,2,19.64,1,119.64,0,0,20
11,1,0,1,9.54,1,109.53999999999999,0,1,20
12,2,0,3,23.21,1,123.21000000000001,0,0,20
13,2,0,4,5.35,2,205.35,0,0,20
14,1,0,0,8.02,0,8.02,0,1,20
15,6,0,2,16.77,3,316.77,0,1,20
16,3,0,3,15.41,2,215.41,1,0,20
17,4,0,0,18.58,1,118.58,2,0,20
18,5,0,0,19.63,0,19.63,3,0,20
19,4,0,1,9.11,2,209.11,4,0,20
20,3,0,4,16.9,2,216.9,5,0,20
21,5,0,1,6.21,2,206.21,6,0,20
22,5,0,2,10.6,0,10.6,7,0,20
23,1,0,4,9.66,3,309.66,8,0,20
24,5,0,3,6.54,0,6.54,9,0,20
25,5,0,4,13.92,0,13.92,10,0,20
