idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,8.87,0,0,20,3,308.87
2,5,0,0,12.41,0,0,20,0,12.41
3,4,0,1,15.01,0,0,20,3,315.01
4,4,0,2,21.52,0,1,20,3,321.52
5,1,0,0,11.59,0,0,20,0,11.59
6,2,0,1,11.64,0,1,20,2,211.64
7,2,0,0,5.1,0,1,20,1,105.1
8,2,0,2,11.79,0,2,20,2,211.79
9,5,0,3,6.85,0,1,20,1,106.85
10,5,0,2,6.51,0,1,20,1,106.51
11,3,0,0,17.53,0,1,20,1,117.53
12,3,0,2,10.72,0,1,20,2,210.72
13,3,0,1,22.19,0,1,20,1,122.19
14,5,0,4,13.2,0,1,20,1,113.2
15,5,0,1,19.98,0,0,20,0,19.98
16,1,0,1,18.85,1,0,20,1,118.85
17,2,0,3,22.1,2,0,20,2,222.1
18,2,0,4,8.61,3,0,20,3,308.61
19,3,0,3,19.05,4,0,20,3,319.05
20,1,0,2,22.4,5,0,20,2,222.4
21,1,0,3,13.83,6,0,20,3,313.83
22,6,0,0,6.74,7,0,20,0,6.74
23,6,0,1,23.58,8,0,20,0,23.58
24,6,0,2,7.11,9,0,20,2,207.11
25,6,0,3,17.89,10,0,20,2,217.89
