idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,12.46,2,212.46,0,0,20
2,5,0,0,10.17,3,310.17,0,0,20
3,2,0,0,20.57,1,120.57,0,0,20
4,2,0,2,15.84,1,115.84,0,2,20
5,6,0,1,11.58,0,11.58,0,0,20
6,1,0,0,20.11,1,120.11,0,0,20
7,6,0,2,12.0,0,12.0,0,1,20
8,2,0,1,9.17,1,109.17,0,0,20
9,5,0,1,19.17,2,219.17000000000002,0,0,20
10,4,0,2,13.7,3,313.7,0,1,20
11,1,0,1,21.59,1,121.59,0,1,20
12,4,0,0,12.91,2,212.91,0,0,20
13,4,0,3,13.87,3,313.87,0,1,20
14,4,0,1,22.33,2,222.32999999999998,0,1,20
15,6,0,3,20.0,0,20.0,0,1,20
16,5,0,2,10.53,3,310.53,1,0,20
17,2,0,3,16.25,1,116.25,2,0,20
18,3,0,0,8.05,0,8.05,3,0,20
19,1,0,2,22.81,2,222.81,4,0,20
20,1,0,3,8.6,3,308.6,5,0,20
21,3,0,1,14.33,0,14.33,6,0,20
22,2,0,4,23.84,1,123.84,7,0,20
23,6,0,4,23.26,0,23.26,8,0,20
24,3,0,2,7.48,1,107.48,9,0,20
25,3,0,3,19.65,1,119.65,10,0,20
