idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,1,13.48,0,13.48,0,1,20
2,6,0,0,5.05,0,5.05,0,0,20
3,2,0,0,10.35,0,10.35,0,0,20
4,2,0,1,5.68,1,105.68,0,0,20
5,2,0,2,10.42,1,110.42,0,0,20
6,2,0,3,11.94,1,111.94,0,0,20
7,1,0,2,5.64,3,305.64,0,1,20
8,4,0,0,22.4,3,322.4,0,0,20
9,4,0,3,19.46,1,119.46000000000001,0,1,20
10,1,0,3,7.89,3,307.89,0,1,20
11,1,0,0,15.08,1,115.08,0,0,20
12,1,0,1,21.74,2,221.74,0,1,20
13,4,0,1,21.29,2,221.29,0,0,20
14,4,0,4,9.96,2,209.96,0,1,20
15,4,0,2,17.48,0,17.48,0,0,20
16,2,0,4,19.99,1,119.99,1,0,20
17,3,0,0,5.33,2,205.33,2,0,20
18,5,0,0,8.46,0,8.46,3,0,20
19,6,0,2,12.61,1,112.61,4,0,20
20,5,0,1,18.09,1,118.09,5,0,20
21,6,0,3,16.99,0,16.99,6,0,20
22,5,0,2,5.1,2,205.1,7,0,20
23,3,0,1,12.59,2,212.59,8,0,20
24,3,0,2,17.29,2,217.29,9,0,20
25,1,0,4,23.41,3,323.41,10,0,20
