idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,4,18.17,0,1,20,3,318.17
2,6,0,4,15.88,0,1,20,2,215.88
3,4,0,0,23.02,0,0,20,2,223.02
4,6,0,0,19.2,0,0,20,1,119.2
5,1,0,0,10.94,0,0,20,1,110.94
6,6,0,3,19.56,0,1,20,0,19.56
7,2,0,0,15.24,0,0,20,0,15.24
8,1,0,2,15.97,0,1,20,2,215.97
9,6,0,1,19.67,0,0,20,3,319.67
10,2,0,1,10.58,0,0,20,1,110.58
11,2,0,2,8.0,0,0,20,3,308.0
12,4,0,1,21.7,0,0,20,2,221.7
13,1,0,1,22.12,0,0,20,1,122.12
14,6,0,2,16.32,0,0,20,0,16.32
15,2,0,3,13.01,0,0,20,3,313.01
16,3,0,0,23.99,1,0,20,1,123.99
17,5,0,0,16.24,2,0,20,0,16.24
18,5,0,1,19.15,3,0,20,0,19.15
19,5,0,2,20.4,4,0,20,0,20.4
20,5,0,3,23.59,5,0,20,1,123.59
21,3,0,1,8.89,6,0,20,2,208.89
22,5,0,4,16.01,7,0,20,1,116.01
23,3,0,2,9.18,8,0,20,1,109.18
24,3,0,3,15.84,9,0,20,1,115.84
25,4,0,2,21.78,10,0,20,3,321.78
