idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,17.47,1,117.47,0,0,20
2,4,0,0,7.49,2,207.49,0,0,20
3,6,0,0,10.38,1,110.38,0,0,20
4,1,0,1,17.8,2,217.8,0,0,20
5,4,0,1,13.0,3,313.0,0,0,20
6,3,0,2,6.49,2,206.49,0,1,20
7,4,0,2,13.49,0,13.49,0,0,20
8,4,0,3,11.9,0,11.9,0,0,20
9,4,0,4,7.52,1,107.52,0,0,20
10,3,0,1,19.23,1,119.23,0,1,20
11,3,0,3,21.99,3,321.99,0,1,20
12,1,0,2,11.23,1,111.23,0,0,20
13,1,0,3,16.92,3,316.92,0,0,20
14,1,0,4,12.23,3,312.23,0,0,20
15,3,0,0,14.84,1,114.84,0,1,20
16,6,0,1,21.12,2,221.12,1,0,20
17,2,0,0,11.13,3,311.13,2,0,20
18,5,0,0,9.82,1,109.82,3,0,20
19,5,0,1,10.99,1,110.99,4,0,20
20,5,0,2,14.39,2,214.39,5,0,20
21,5,0,3,22.35,1,122.35,6,0,20
22,2,0,1,19.83,3,319.83,7,0,20
23,6,0,2,11.94,3,311.94,8,0,20
24,6,0,3,11.98,3,311.98,9,0,20
25,5,0,4,19.54,0,19.54,10,0,20
