idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,13.43,0,0,0,20
2,4,0,0,9.26,0,0,0,20
3,5,0,0,14.36,0,0,0,20
4,4,0,1,9.74,0,0,0,20
5,4,0,2,10.19,0,0,1,20
6,3,0,1,22.67,0,0,0,20
7,5,0,1,15.33,0,0,0,20
8,2,0,4,19.23,0,0,1,20
9,5,0,2,15.19,0,0,0,20
10,5,0,3,14.15,0,0,0,20
11,5,0,4,14.3,0,0,0,20
12,2,0,2,10.4,0,0,1,20
13,2,0,3,11.5,0,0,1,20
14,2,0,0,5.13,0,0,1,20
15,2,0,1,8.53,0,0,1,20
16,4,0,3,20.83,1,0,0,20
17,1,0,0,9.48,2,0,0,20
18,6,0,0,9.47,3,0,0,20
19,1,0,1,19.35,4,0,0,20
20,6,0,1,9.9,5,0,0,20
21,1,0,2,20.71,6,0,0,20
22,6,0,2,19.73,7,0,0,20
23,6,0,3,17.88,8,0,0,20
24,4,0,4,21.8,9,0,0,20
25,6,0,4,15.51,10,0,0,20
