idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,20.8,1,0,20,0,20.8
2,2,0,0,20.34,2,0,20,0,20.34
3,3,0,0,11.38,3,0,20,0,11.38
4,3,0,1,15.12,4,0,20,0,15.12
5,4,0,0,14.13,5,0,20,0,14.13
6,5,0,0,13.46,6,0,20,0,13.46
7,6,0,0,6.82,7,0,20,0,6.82
8,5,0,1,14.09,8,0,20,0,14.09
9,1,0,1,21.34,9,0,20,0,21.34
10,3,0,2,18.36,10,0,20,0,18.36
11,6,0,1,12.3,11,0,20,0,12.3
12,4,0,1,16.89,12,0,20,0,16.89
13,6,0,2,5.01,13,0,20,0,5.01
14,6,0,3,9.58,14,0,20,0,9.58
15,5,0,2,6.41,15,0,20,0,6.41
16,5,0,3,6.84,16,0,20,0,6.84
17,2,0,1,20.37,17,0,20,0,20.37
18,2,0,2,21.05,18,0,20,0,21.05
19,6,0,4,13.26,19,0,20,0,13.26
20,5,0,4,5.38,20,0,20,0,5.38
21,4,0,2,6.72,21,0,20,0,6.72
22,4,0,3,16.9,22,0,20,0,16.9
23,4,0,4,11.62,23,0,20,0,11.62
