idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,14.7,1,0,0,20
2,5,0,1,21.59,2,0,0,20
3,1,0,0,5.91,3,0,0,20
4,1,0,1,18.86,4,0,0,20
5,2,0,0,23.96,5,0,0,20
6,4,0,0,11.89,6,0,0,20
7,4,0,1,16.4,7,0,0,20
8,1,0,2,7.13,8,0,0,20
9,3,0,0,8.51,9,0,0,20
10,3,0,1,13.6,10,0,0,20
11,4,0,2,16.94,11,0,0,20
12,4,0,3,23.13,12,0,0,20
13,2,0,1,6.58,13,0,0,20
14,6,0,0,6.37,14,0,0,20
15,1,0,3,7.68,15,0,0,20
16,2,0,2,9.79,16,0,0,20
17,1,0,4,11.76,17,0,0,20
18,2,0,3,14.58,18,0,0,20
19,5,0,2,22.38,19,0,0,20
20,2,0,4,20.96,20,0,0,20
21,3,0,2,14.8,21,0,0,20
22,6,0,1,8.57,22,0,0,20
23,6,0,2,9.47,23,0,0,20
