idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,18.86,1,0,20,0,18.86
2,1,0,1,22.83,2,0,20,0,22.83
3,2,0,0,14.63,3,0,20,0,14.63
4,3,0,0,9.9,4,0,20,0,9.9
5,3,0,1,10.84,5,0,20,0,10.84
6,3,0,2,12.8,6,0,20,0,12.8
7,2,0,1,15.34,7,0,20,0,15.34
8,2,0,2,15.94,8,0,20,0,15.94
9,2,0,3,22.71,9,0,20,0,22.71
10,3,0,3,20.11,10,0,20,0,20.11
11,3,0,4,20.62,11,0,20,0,20.62
12,4,0,0,12.11,12,0,20,0,12.11
13,4,0,1,16.84,13,0,20,0,16.84
14,5,0,0,9.12,14,0,20,0,9.12
15,4,0,2,21.56,15,0,20,0,21.56
16,5,0,1,20.54,16,0,20,0,20.54
17,5,0,2,21.45,17,0,20,0,21.45
18,6,0,0,9.92,18,0,20,0,9.92
19,6,0,1,8.64,19,0,20,0,8.64
20,6,0,2,5.19,20,0,20,0,5.19
21,6,0,3,8.99,21,0,20,0,8.99
22,6,0,4,18.75,22,0,20,0,18.75
23,5,0,3,11.01,23,0,20,0,11.01
