idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,16.87,0,0,0,20
2,2,0,0,5.66,0,0,0,20
3,3,0,4,16.81,0,0,1,20
4,5,0,1,5.0,0,0,0,20
5,3,0,0,9.72,0,0,0,20
6,5,0,2,8.05,0,0,0,20
7,3,0,1,19.07,0,0,0,20
8,3,0,2,21.15,0,0,0,20
9,5,0,4,11.86,0,0,1,20
10,1,0,2,22.96,0,0,1,20
11,1,0,3,23.31,0,0,1,20
12,1,0,0,23.3,0,0,0,20
13,5,0,3,8.93,0,0,1,20
14,1,0,1,20.81,0,0,0,20
15,3,0,3,15.26,0,0,0,20
16,2,0,1,10.28,1,0,0,20
17,6,0,0,12.23,2,0,0,20
18,6,0,1,17.56,3,0,0,20
19,6,0,2,23.33,4,0,0,20
20,2,0,2,19.77,5,0,0,20
21,2,0,3,9.1,6,0,0,20
22,6,0,3,22.2,7,0,0,20
23,2,0,4,7.8,8,0,0,20
24,6,0,4,14.6,9,0,0,20
25,1,0,4,12.5,10,0,0,20
