idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,3,17.81,0,0,2,20
2,4,0,3,14.77,0,0,1,20
3,5,0,0,19.68,0,0,0,20
4,5,0,1,22.06,0,0,0,20
5,3,0,0,13.95,0,0,0,20
6,1,0,0,8.85,0,0,0,20
7,5,0,2,23.63,0,0,0,20
8,1,0,1,18.72,0,0,0,20
9,4,0,0,8.56,0,0,1,20
10,4,0,2,12.6,0,0,1,20
11,4,0,1,10.3,0,0,1,20
12,3,0,1,9.34,0,0,0,20
13,3,0,2,18.7,0,0,0,20
14,1,0,2,15.14,0,0,0,20
15,3,0,3,20.32,0,0,1,20
16,6,0,0,12.44,1,0,0,20
17,5,0,3,23.89,2,0,0,20
18,4,0,4,16.42,3,0,0,20
19,6,0,1,9.61,4,0,0,20
20,3,0,4,21.86,5,0,0,20
21,6,0,2,6.52,6,0,0,20
22,6,0,3,9.18,7,0,0,20
23,6,0,4,15.99,8,0,0,20
24,5,0,4,17.94,9,0,0,20
25,1,0,4,19.71,10,0,0,20
