idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,13.26,0,0,0,20
2,6,0,0,14.8,0,0,0,20
3,1,0,1,11.36,0,0,0,20
4,4,0,3,15.3,0,0,1,20
5,5,0,0,13.03,0,0,0,20
6,5,0,3,6.63,0,0,1,20
7,6,0,4,20.03,0,0,1,20
8,6,0,1,8.54,0,0,0,20
9,4,0,0,19.58,0,0,0,20
10,6,0,2,14.37,0,0,0,20
11,4,0,1,7.16,0,0,0,20
12,5,0,1,11.37,0,0,0,20
13,4,0,2,11.81,0,0,0,20
14,6,0,3,16.2,0,0,1,20
15,5,0,2,6.3,0,0,0,20
16,4,0,4,22.94,1,0,0,20
17,5,0,4,20.62,2,0,0,20
18,2,0,0,15.66,3,0,0,20
19,2,0,1,12.16,4,0,0,20
20,2,0,2,18.87,5,0,0,20
21,2,0,3,14.7,6,0,0,20
22,1,0,2,11.53,7,0,0,20
23,1,0,3,6.29,8,0,0,20
24,2,0,4,16.84,9,0,0,20
25,1,0,4,13.23,10,0,0,20
