idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,4,23.81,0,0,1,20
2,2,0,2,7.83,0,0,1,20
3,3,0,0,14.43,0,0,0,20
4,3,0,1,11.02,0,0,0,20
5,3,0,3,10.24,0,0,1,20
6,5,0,0,9.33,0,0,0,20
7,1,0,0,11.47,0,0,0,20
8,3,0,2,9.15,0,0,0,20
9,2,0,0,5.94,0,0,0,20
10,5,0,1,17.0,0,0,0,20
11,5,0,3,17.37,0,0,1,20
12,2,0,1,7.1,0,0,2,20
13,5,0,2,15.49,0,0,0,20
14,1,0,1,10.33,0,0,0,20
15,1,0,2,13.52,0,0,1,20
16,1,0,3,21.06,1,0,0,20
17,6,0,0,8.72,2,0,0,20
18,2,0,3,6.29,3,0,0,20
19,2,0,4,5.04,4,0,0,20
20,6,0,1,14.9,5,0,0,20
21,1,0,4,21.82,6,0,0,20
22,3,0,4,8.55,7,0,0,20
23,6,0,2,7.26,8,0,0,20
24,6,0,3,16.03,9,0,0,20
25,6,0,4,15.18,10,0,0,20
