idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,0,17.78,0,0,20,0,17.78
2,5,0,3,22.23,0,1,20,0,22.23
3,5,0,1,14.32,0,0,20,0,14.32
4,5,0,2,21.02,0,0,20,0,21.02
5,4,0,0,13.8,0,0,20,0,13.8
6,2,0,0,8.38,0,0,20,0,8.38
7,6,0,0,22.18,0,0,20,0,22.18
8,4,0,2,16.25,0,1,20,0,16.25
9,5,0,4,22.73,0,1,20,0,22.73
10,2,0,1,9.85,0,1,20,0,9.85
11,6,0,1,15.12,0,0,20,0,15.12
12,4,0,1,14.24,0,0,20,0,14.24
13,6,0,2,14.75,0,0,20,0,14.75
14,6,0,4,13.85,0,1,20,0,13.85
15,6,0,3,13.14,0,0,20,0,13.14
16,1,0,0,10.59,1,0,20,0,10.59
17,1,0,1,14.86,2,0,20,0,14.86
18,4,0,3,18.0,3,0,20,0,18.0
19,3,0,0,7.99,4,0,20,0,7.99
20,3,0,1,9.08,5,0,20,0,9.08
21,1,0,2,15.2,6,0,20,0,15.2
22,3,0,2,7.85,7,0,20,0,7.85
23,4,0,4,19.77,8,0,20,0,19.77
