idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,0,22.23,0,0,20,0,22.23
2,5,0,1,13.62,0,0,20,0,13.62
3,4,0,0,11.88,0,0,20,0,11.88
4,5,0,2,10.57,0,0,20,0,10.57
5,1,0,0,18.02,0,0,20,0,18.02
6,6,0,0,9.52,0,0,20,0,9.52
7,1,0,4,23.96,0,1,20,0,23.96
8,1,0,3,14.29,0,1,20,0,14.29
9,1,0,2,13.4,0,1,20,0,13.4
10,5,0,3,10.97,0,2,20,0,10.97
11,1,0,1,12.35,0,0,20,0,12.35
12,4,0,1,22.98,0,0,20,0,22.98
13,4,0,2,17.91,0,0,20,0,17.91
14,4,0,4,19.73,0,1,20,0,19.73
15,4,0,3,19.17,0,0,20,0,19.17
16,5,0,4,21.93,1,0,20,0,21.93
17,2,0,0,9.28,2,0,20,0,9.28
18,6,0,1,10.79,3,0,20,0,10.79
19,6,0,2,20.45,4,0,20,0,20.45
20,2,0,1,14.69,5,0,20,0,14.69
21,2,0,2,19.63,6,0,20,0,19.63
22,3,0,0,19.49,7,0,20,0,19.49
23,3,0,1,19.56,8,0,20,0,19.56
