idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,0,15.37,0,0,20,0,15.37
2,4,0,0,14.65,0,0,20,0,14.65
3,5,0,1,15.7,0,1,20,0,15.7
4,4,0,3,19.45,0,1,20,0,19.45
5,2,0,0,20.3,0,0,20,0,20.3
6,4,0,4,23.61,0,1,20,0,23.61
7,4,0,1,14.79,0,0,20,0,14.79
8,1,0,0,10.86,0,0,20,0,10.86
9,2,0,4,7.98,0,1,20,0,7.98
10,1,0,1,12.47,0,0,20,0,12.47
11,5,0,2,23.89,0,1,20,0,23.89
12,2,0,1,23.96,0,0,20,0,23.96
13,4,0,2,17.03,0,1,20,0,17.03
14,2,0,2,6.83,0,0,20,0,6.83
15,2,0,3,7.07,0,1,20,0,7.07
16,1,0,2,14.96,1,0,20,0,14.96
17,1,0,3,22.3,2,0,20,0,22.3
18,3,0,0,8.62,3,0,20,0,8.62
19,3,0,1,19.85,4,0,20,0,19.85
20,1,0,4,22.98,5,0,20,0,22.98
21,3,0,2,21.43,6,0,20,0,21.43
22,6,0,0,16.3,7,0,20,0,16.3
23,6,0,1,18.23,8,0,20,0,18.23
