idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,14.86,0,0,20,0,14.86
2,6,0,0,15.09,0,0,20,0,15.09
3,2,0,0,9.0,0,0,20,0,9.0
4,2,0,1,16.76,0,0,20,0,16.76
5,2,0,4,8.03,0,1,20,0,8.03
6,1,0,4,8.93,0,1,20,0,8.93
7,3,0,0,12.49,0,0,20,0,12.49
8,1,0,1,12.17,0,0,20,0,12.17
9,1,0,2,8.07,0,0,20,0,8.07
10,2,0,2,8.82,0,0,20,0,8.82
11,1,0,3,8.54,0,0,20,0,8.54
12,3,0,2,15.35,0,1,20,0,15.35
13,3,0,3,23.77,0,1,20,0,23.77
14,2,0,3,6.89,0,0,20,0,6.89
15,3,0,1,12.49,0,0,20,0,12.49
16,6,0,1,17.23,1,0,20,0,17.23
17,4,0,0,7.16,2,0,20,0,7.16
18,4,0,1,8.56,3,0,20,0,8.56
19,4,0,2,12.12,4,0,20,0,12.12
20,4,0,3,18.95,5,0,20,0,18.95
21,5,0,0,12.01,6,0,20,0,12.01
22,6,0,2,18.4,7,0,20,0,18.4
23,5,0,1,9.11,8,0,20,0,9.11
24,5,0,2,10.08,9,0,20,0,10.08
25,4,0,4,20.44,10,0,20,0,20.44
