idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,4,23.81,0,1,20,0,23.81
2,2,0,2,7.83,0,1,20,0,7.83
3,3,0,0,14.43,0,0,20,0,14.43
4,3,0,1,11.02,0,0,20,0,11.02
5,3,0,3,10.24,0,1,20,0,10.24
6,5,0,0,9.33,0,0,20,0,9.33
7,1,0,0,11.47,0,0,20,0,11.47
8,3,0,2,9.15,0,0,20,0,9.15
9,2,0,0,5.94,0,0,20,0,5.94
10,5,0,1,17.0,0,0,20,0,17.0
11,5,0,3,17.37,0,1,20,0,17.37
12,2,0,1,7.1,0,2,20,0,7.1
13,5,0,2,15.49,0,0,20,0,15.49
14,1,0,1,10.33,0,0,20,0,10.33
15,1,0,2,13.52,0,1,20,0,13.52
16,1,0,3,21.06,1,0,20,0,21.06
17,2,0,3,8.72,2,0,20,0,8.72
18,4,0,0,6.29,3,0,20,0,6.29
19,6,0,0,5.04,4,0,20,0,5.04
20,3,0,4,14.9,5,0,20,0,14.9
21,1,0,4,21.82,6,0,20,0,21.82
22,4,0,1,8.55,7,0,20,0,8.55
23,6,0,1,7.26,8,0,20,0,7.26
24,2,0,4,16.03,9,0,20,0,16.03
25,4,0,2,15.18,10,0,20,0,15.18
