idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,0,19.33,0,0,20,0,19.33
2,1,0,1,8.3,0,1,20,0,8.3
3,3,0,0,14.64,0,0,20,0,14.64
4,3,0,1,20.91,0,0,20,0,20.91
5,1,0,2,14.67,0,1,20,0,14.67
6,5,0,1,20.32,0,0,20,0,20.32
7,1,0,3,15.01,0,2,20,0,15.01
8,1,0,0,6.09,0,1,20,0,6.09
9,3,0,2,16.92,0,0,20,0,16.92
10,3,0,3,19.18,0,1,20,0,19.18
11,6,0,0,6.64,0,1,20,0,6.64
12,5,0,2,22.52,0,1,20,0,22.52
13,3,0,4,20.23,0,1,20,0,20.23
14,6,0,2,10.81,0,1,20,0,10.81
15,6,0,1,8.47,0,1,20,0,8.47
16,2,0,0,7.84,1,0,20,0,7.84
17,6,0,3,16.82,2,0,20,0,16.82
18,2,0,1,11.28,3,0,20,0,11.28
19,4,0,0,8.54,4,0,20,0,8.54
20,2,0,2,15.96,5,0,20,0,15.96
21,5,0,3,23.74,6,0,20,0,23.74
22,2,0,3,16.15,7,0,20,0,16.15
23,4,0,1,10.5,8,0,20,0,10.5
24,4,0,2,7.38,9,0,20,0,7.38
25,4,0,3,7.81,10,0,20,0,7.81
