idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,3,12.43,0,1,20,0,12.43
2,1,0,1,8.42,0,1,20,0,8.42
3,1,0,0,5.62,0,1,20,0,5.62
4,1,0,4,23.0,0,1,20,0,23.0
5,1,0,2,11.29,0,1,20,0,11.29
6,2,0,0,16.53,1,0,20,0,16.53
7,3,0,0,11.3,2,0,20,0,11.3
8,2,0,1,18.46,3,0,20,0,18.46
9,4,0,0,5.08,4,0,20,0,5.08
10,4,0,1,6.88,5,0,20,0,6.88
11,3,0,1,14.23,6,0,20,0,14.23
12,2,0,2,19.42,7,0,20,0,19.42
13,4,0,2,8.97,8,0,20,0,8.97
14,4,0,3,14.22,9,0,20,0,14.22
15,3,0,2,18.77,10,0,20,0,18.77
16,5,0,0,7.48,11,0,20,0,7.48
17,4,0,4,17.96,12,0,20,0,17.96
18,2,0,3,23.32,13,0,20,0,23.32
19,5,0,1,8.72,14,0,20,0,8.72
20,3,0,3,20.26,15,0,20,0,20.26
21,5,0,2,18.6,16,0,20,0,18.6
22,5,0,3,20.13,17,0,20,0,20.13
23,3,0,4,22.27,18,0,20,0,22.27
