idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,5.12,0,0,20,0,5.12
2,6,0,0,11.12,0,0,20,0,11.12
3,6,0,1,19.44,0,0,20,0,19.44
4,6,0,2,23.48,0,0,20,0,23.48
5,3,0,1,6.68,0,1,20,0,6.68
6,1,0,0,10.38,1,0,20,0,10.38
7,1,0,1,18.01,2,0,20,0,18.01
8,2,0,0,18.92,3,0,20,0,18.92
9,3,0,2,7.7,4,0,20,0,7.7
10,4,0,0,7.32,5,0,20,0,7.32
11,4,0,1,12.51,6,0,20,0,12.51
12,3,0,3,11.58,7,0,20,0,11.58
13,5,0,0,10.82,8,0,20,0,10.82
14,5,0,1,7.68,9,0,20,0,7.68
15,4,0,2,15.86,10,0,20,0,15.86
16,4,0,3,17.77,11,0,20,0,17.77
17,2,0,1,19.17,12,0,20,0,19.17
18,3,0,4,13.0,13,0,20,0,13.0
19,5,0,2,13.97,14,0,20,0,13.97
20,5,0,3,7.76,15,0,20,0,7.76
21,2,0,2,19.46,16,0,20,0,19.46
22,2,0,3,21.05,17,0,20,0,21.05
23,5,0,4,13.77,18,0,20,0,13.77
