idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,21.13,0,0,20,0,21.13
2,3,0,1,8.65,0,0,20,0,8.65
3,3,0,2,14.83,0,0,20,0,14.83
4,2,0,0,5.63,0,0,20,0,5.63
5,3,0,3,23.7,0,1,20,0,23.7
6,2,0,1,13.24,1,0,20,0,13.24
7,2,0,2,20.59,2,0,20,0,20.59
8,1,0,0,13.36,3,0,20,0,13.36
9,1,0,1,20.41,4,0,20,0,20.41
10,4,0,0,16.84,5,0,20,0,16.84
11,5,0,0,9.19,6,0,20,0,9.19
12,4,0,1,18.85,7,0,20,0,18.85
13,5,0,1,16.11,8,0,20,0,16.11
14,6,0,0,12.12,9,0,20,0,12.12
15,2,0,3,21.82,10,0,20,0,21.82
16,1,0,2,21.79,11,0,20,0,21.79
17,4,0,2,19.04,12,0,20,0,19.04
18,6,0,1,10.59,13,0,20,0,10.59
19,5,0,2,19.02,14,0,20,0,19.02
20,6,0,2,17.3,15,0,20,0,17.3
21,6,0,3,12.39,16,0,20,0,12.39
22,6,0,4,13.43,17,0,20,0,13.43
23,5,0,3,17.52,18,0,20,0,17.52
