idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,4,20.56,0,1,20,0,20.56
2,1,0,0,5.43,0,1,20,0,5.43
3,1,0,1,5.52,0,1,20,0,5.52
4,1,0,3,13.14,0,1,20,0,13.14
5,1,0,2,6.25,0,1,20,0,6.25
6,2,0,0,22.18,1,0,20,0,22.18
7,3,0,0,16.17,2,0,20,0,16.17
8,2,0,1,22.68,3,0,20,0,22.68
9,4,0,0,12.96,4,0,20,0,12.96
10,5,0,0,5.71,5,0,20,0,5.71
11,2,0,2,23.71,6,0,20,0,23.71
12,3,0,1,17.99,7,0,20,0,17.99
13,6,0,0,5.63,8,0,20,0,5.63
14,3,0,2,21.71,9,0,20,0,21.71
15,4,0,1,20.38,10,0,20,0,20.38
16,5,0,1,17.65,11,0,20,0,17.65
17,6,0,1,16.21,12,0,20,0,16.21
18,4,0,2,21.3,13,0,20,0,21.3
19,6,0,2,15.91,14,0,20,0,15.91
20,6,0,3,17.24,15,0,20,0,17.24
21,3,0,3,22.63,16,0,20,0,22.63
22,5,0,2,13.13,17,0,20,0,13.13
23,5,0,3,7.81,18,0,20,0,7.81
