idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,1,15.43,0,0,1,20
2,4,0,0,14.58,0,0,0,20
3,4,0,2,17.06,0,0,1,20
4,4,0,3,18.25,1,0,0,20
5,2,0,0,10.76,2,0,0,20
6,1,0,0,7.65,3,0,0,20
7,6,0,0,22.99,4,0,0,20
8,2,0,1,10.98,5,0,0,20
9,2,0,2,15.59,6,0,0,20
10,2,0,3,16.05,7,0,0,20
11,2,0,4,16.45,8,0,0,20
12,5,0,0,19.44,9,0,0,20
13,1,0,1,7.32,10,0,0,20
14,5,0,1,20.18,11,0,0,20
15,5,0,2,22.53,12,0,0,20
16,1,0,2,11.14,13,0,0,20
17,1,0,3,16.85,14,0,0,20
18,4,0,4,19.76,15,0,0,20
19,5,0,3,22.94,16,0,0,20
20,3,0,0,11.61,17,0,0,20
