idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,5.5,0,0,0,20
2,5,0,1,19.83,0,0,1,20
3,5,0,2,23.73,0,0,1,20
4,1,0,0,21.74,1,0,0,20
5,4,0,0,14.96,2,0,0,20
6,2,0,0,5.14,3,0,0,20
7,4,0,1,21.59,4,0,0,20
8,2,0,1,11.96,5,0,0,20
9,1,0,1,10.64,6,0,0,20
10,3,0,0,10.11,7,0,0,20
11,1,0,2,12.67,8,0,0,20
12,4,0,2,22.76,9,0,0,20
13,3,0,1,15.05,10,0,0,20
14,3,0,2,16.94,11,0,0,20
15,1,0,3,13.74,12,0,0,20
16,1,0,4,18.16,13,0,0,20
17,3,0,3,22.58,14,0,0,20
18,2,0,2,13.94,15,0,0,20
19,4,0,3,23.1,16,0,0,20
20,6,0,0,12.13,17,0,0,20
