idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,9.4,0,0,0,20
2,6,0,2,21.73,0,0,1,20
3,6,0,1,10.15,0,0,1,20
4,1,0,0,7.69,1,0,0,20
5,5,0,0,20.66,2,0,0,20
6,6,0,3,23.24,3,0,0,20
7,4,0,0,15.55,4,0,0,20
8,3,0,0,10.73,5,0,0,20
9,3,0,1,13.33,6,0,0,20
10,3,0,2,15.34,7,0,0,20
11,1,0,1,7.74,8,0,0,20
12,1,0,2,12.87,9,0,0,20
13,2,0,0,5.02,10,0,0,20
14,2,0,1,6.29,11,0,0,20
15,4,0,1,20.83,12,0,0,20
16,4,0,2,22.94,13,0,0,20
17,3,0,3,18.0,14,0,0,20
18,3,0,4,18.5,15,0,0,20
19,2,0,2,6.05,16,0,0,20
20,1,0,3,14.43,17,0,0,20
