idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,11.2,0,0,0,20
2,3,0,4,13.72,0,0,1,20
3,3,0,3,13.0,0,0,1,20
4,3,0,2,9.12,0,0,1,20
5,1,0,0,10.17,0,0,0,20
6,3,0,1,5.77,0,0,0,20
7,1,0,1,18.39,0,0,0,20
8,2,0,0,14.84,1,0,0,20
9,5,0,0,8.58,2,0,0,20
10,1,0,2,23.43,3,0,0,20
11,2,0,1,21.32,4,0,0,20
12,5,0,1,14.8,5,0,0,20
13,2,0,2,6.84,6,0,0,20
14,2,0,3,8.78,7,0,0,20
15,4,0,0,5.68,8,0,0,20
16,5,0,2,18.79,9,0,0,20
17,4,0,1,7.89,10,0,0,20
18,4,0,2,10.72,11,0,0,20
19,5,0,3,19.61,12,0,0,20
20,2,0,4,9.96,13,0,0,20
21,6,0,0,7.07,14,0,0,20
22,6,0,1,8.9,15,0,0,20
23,6,0,2,20.19,16,0,0,20
24,4,0,3,12.48,17,0,0,20
25,4,0,4,13.68,18,0,0,20
26,5,0,4,23.07,19,0,0,20
27,6,0,3,18.18,20,0,0,20
