idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,1,23.71,0,0,1,20
2,2,0,0,5.96,0,0,0,20
3,6,0,3,18.61,0,0,1,20
4,6,0,0,17.76,0,0,0,20
5,6,0,4,21.56,0,0,1,20
6,6,0,1,13.58,0,0,0,20
7,6,0,2,17.2,0,0,1,20
8,1,0,0,22.06,1,0,0,20
9,3,0,0,19.97,2,0,0,20
10,3,0,1,20.19,3,0,0,20
11,3,0,2,14.62,4,0,0,20
12,4,0,0,10.53,5,0,0,20
13,3,0,3,17.39,6,0,0,20
14,1,0,1,7.04,7,0,0,20
15,1,0,2,6.87,8,0,0,20
16,2,0,2,23.78,9,0,0,20
17,1,0,3,10.71,10,0,0,20
18,3,0,4,20.64,11,0,0,20
19,1,0,4,12.04,12,0,0,20
20,4,0,1,14.33,13,0,0,20
21,4,0,2,18.09,14,0,0,20
22,5,0,0,14.21,15,0,0,20
23,5,0,1,10.62,16,0,0,20
24,4,0,3,21.88,17,0,0,20
25,5,0,2,19.84,18,0,0,20
26,5,0,3,9.46,19,0,0,20
27,5,0,4,5.84,20,0,0,20
