idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,2,19.5,3,319.5,0,1,20
2,6,0,0,5.5,0,5.5,0,0,20
3,2,0,0,17.51,0,17.51,0,0,20
4,2,0,3,11.97,1,111.97,0,1,20
5,3,0,1,20.97,2,220.97,0,2,20
6,6,0,1,13.28,0,13.28,0,1,20
7,2,0,2,10.09,1,110.09,0,1,20
8,2,0,1,18.46,0,18.46,0,0,20
9,3,0,0,15.72,1,115.72,0,0,20
10,6,0,3,20.59,3,320.59,0,1,20
11,1,0,0,15.77,0,15.77,1,0,20
12,3,0,2,17.61,3,317.61,2,0,20
13,2,0,4,16.59,2,216.59,3,0,20
14,1,0,1,15.03,1,115.03,4,0,20
15,1,0,2,16.45,3,316.45,5,0,20
16,4,0,0,5.3,1,105.3,6,0,20
17,4,0,1,22.71,2,222.71,7,0,20
18,5,0,0,14.42,2,214.42,8,0,20
19,5,0,1,17.7,1,117.7,9,0,20
20,5,0,2,11.82,1,111.82,10,0,20
21,5,0,3,16.74,0,16.74,11,0,20
22,5,0,4,20.29,0,20.29,12,0,20
23,4,0,2,19.76,2,219.76,13,0,20
