idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,15.45,0,15.45,0,0,20
2,4,0,0,19.67,1,119.67,0,0,20
3,5,0,2,6.96,1,106.96,0,1,20
4,2,0,1,20.88,0,20.88,0,1,20
5,3,0,0,15.42,2,215.42,0,0,20
6,5,0,1,23.5,0,23.5,0,1,20
7,4,0,1,6.86,2,206.86,0,0,20
8,4,0,2,11.9,2,211.9,0,1,20
9,5,0,0,10.28,0,10.28,0,1,20
10,3,0,1,18.78,2,218.78,0,0,20
11,2,0,2,23.8,0,23.8,1,0,20
12,3,0,2,22.09,3,322.09,2,0,20
13,5,0,3,23.81,1,123.81,3,0,20
14,2,0,3,17.72,1,117.72,4,0,20
15,1,0,0,15.94,1,115.94,5,0,20
16,2,0,4,22.0,1,122.0,6,0,20
17,6,0,0,20.94,0,20.94,7,0,20
18,4,0,3,15.94,3,315.94,8,0,20
19,6,0,1,14.44,1,114.44,9,0,20
20,5,0,4,10.62,2,210.62,10,0,20
21,1,0,1,5.05,3,305.05,11,0,20
22,6,0,2,9.74,2,209.74,12,0,20
23,6,0,3,18.78,0,18.78,13,0,20
