idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,2,12.52,2,212.52,0,1,20
2,5,0,0,14.19,2,214.19,0,0,20
3,6,0,0,12.04,2,212.04,0,0,20
4,6,0,1,12.51,2,212.51,0,0,20
5,5,0,3,9.74,3,309.74,0,1,20
6,6,0,3,18.16,3,318.16,0,1,20
7,5,0,1,5.95,3,305.95,0,0,20
8,2,0,0,9.94,0,9.94,0,1,20
9,5,0,2,9.13,3,309.13,0,1,20
10,5,0,4,11.26,3,311.26,0,1,20
11,2,0,1,10.62,2,210.62,1,0,20
12,1,0,0,12.88,0,12.88,2,0,20
13,1,0,1,17.46,0,17.46,3,0,20
14,6,0,4,23.8,3,323.8,4,0,20
15,2,0,2,13.59,2,213.59,5,0,20
16,2,0,3,19.03,2,219.03,6,0,20
17,1,0,2,13.85,3,313.85,7,0,20
18,3,0,0,17.16,0,17.16,8,0,20
19,3,0,1,19.48,0,19.48,9,0,20
20,2,0,4,12.81,3,312.81,10,0,20
21,3,0,2,8.3,3,308.3,11,0,20
22,4,0,0,13.62,2,213.62,12,0,20
23,4,0,1,7.77,2,207.77,13,0,20
