idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,1,15.25,0,1,20,0,15.25
2,5,0,2,16.82,0,1,20,1,116.82
3,2,0,0,21.95,0,0,20,2,221.95
4,3,0,0,9.29,0,0,20,0,9.29
5,2,0,1,8.8,0,0,20,3,308.8
6,5,0,0,9.7,0,0,20,0,9.7
7,5,0,3,23.05,0,1,20,1,123.05
8,5,0,1,21.63,0,0,20,0,21.63
9,2,0,2,15.88,0,1,20,3,315.88
10,2,0,3,20.77,0,1,20,3,320.77
11,1,0,0,10.42,1,0,20,0,10.42
12,3,0,2,17.83,2,0,20,1,117.83
13,3,0,3,19.71,3,0,20,3,319.71
14,4,0,0,9.34,4,0,20,0,9.34
15,1,0,1,12.8,5,0,20,0,12.8
16,1,0,2,19.14,6,0,20,3,319.14
17,4,0,1,17.88,7,0,20,0,17.88
18,4,0,2,7.19,8,0,20,3,307.19
19,6,0,0,16.89,9,0,20,0,16.89
20,4,0,3,15.01,10,0,20,3,315.01
21,6,0,1,13.51,11,0,20,1,113.51
22,6,0,2,6.42,12,0,20,1,106.42
23,5,0,4,9.74,13,0,20,2,209.74
