idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,2,9.5,3,309.5,0,1,20
2,6,0,2,5.92,2,205.92,0,1,20
3,6,0,0,21.57,1,121.57,0,0,20
4,5,0,0,17.3,2,217.3,0,0,20
5,1,0,0,6.19,0,6.19,0,1,20
6,2,0,0,9.21,0,9.21,0,0,20
7,6,0,1,12.73,1,112.73,0,0,20
8,5,0,3,13.34,3,313.34,0,1,20
9,5,0,1,11.77,2,211.77,0,0,20
10,2,0,1,18.27,0,18.27,0,2,20
11,2,0,2,8.71,1,108.71000000000001,1,0,20
12,5,0,4,14.97,3,314.97,2,0,20
13,1,0,1,18.96,1,118.96000000000001,3,0,20
14,1,0,2,23.03,1,123.03,4,0,20
15,1,0,3,23.54,1,123.53999999999999,5,0,20
16,3,0,0,23.17,0,23.17,6,0,20
17,2,0,3,15.48,1,115.48,7,0,20
18,6,0,3,21.66,3,321.66,8,0,20
19,3,0,1,14.06,1,114.06,9,0,20
20,1,0,4,8.26,3,308.26,10,0,20
21,2,0,4,15.73,1,115.73,11,0,20
22,3,0,2,18.46,3,318.46,12,0,20
23,4,0,0,15.43,2,215.43,13,0,20
