idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,7.89,0,7.89,0,0,20
2,5,0,2,19.72,0,19.72,0,1,20
3,5,0,1,18.76,0,18.76,0,0,20
4,6,0,0,6.48,1,106.48,0,0,20
5,1,0,0,5.27,0,5.27,0,1,20
6,6,0,3,19.72,2,219.72,0,1,20
7,6,0,4,5.24,3,305.24,0,1,20
8,6,0,2,19.56,1,119.56,0,1,20
9,5,0,3,11.63,3,311.63,0,1,20
10,6,0,1,12.79,1,112.78999999999999,0,0,20
11,1,0,1,17.04,2,217.04,1,0,20
12,2,0,0,19.72,2,219.72,2,0,20
13,3,0,0,21.73,1,121.73,3,0,20
14,4,0,0,17.83,1,117.83,4,0,20
15,4,0,1,7.74,0,7.74,5,0,20
16,4,0,2,5.29,1,105.29,6,0,20
17,4,0,3,10.07,0,10.07,7,0,20
18,4,0,4,7.63,1,107.63,8,0,20
19,3,0,1,15.82,0,15.82,9,0,20
20,3,0,2,18.58,1,118.58,10,0,20
21,3,0,3,15.65,1,115.65,11,0,20
22,3,0,4,12.75,2,212.75,12,0,20
23,2,0,1,19.85,2,219.85,13,0,20
