idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,4,23.14,3,323.14,0,1,20
2,6,0,2,19.74,1,119.74,0,1,20
3,6,0,0,13.53,0,13.53,0,0,20
4,6,0,1,14.95,0,14.95,0,0,20
5,2,0,4,21.69,2,221.69,0,1,20
6,2,0,1,12.08,1,112.08,0,1,20
7,2,0,2,5.36,2,205.36,0,1,20
8,2,0,0,6.25,1,106.25,0,0,20
9,2,0,3,5.42,2,205.42,0,1,20
10,6,0,3,21.99,2,221.99,0,1,20
11,1,0,0,22.97,1,122.97,1,0,20
12,3,0,0,13.37,0,13.37,2,0,20
13,3,0,1,18.27,0,18.27,3,0,20
14,1,0,1,7.88,2,207.88,4,0,20
15,4,0,0,15.59,0,15.59,5,0,20
16,5,0,0,15.42,0,15.42,6,0,20
17,1,0,2,11.74,2,211.74,7,0,20
18,1,0,3,17.43,3,317.43,8,0,20
19,5,0,1,14.89,0,14.89,9,0,20
20,4,0,1,17.17,0,17.17,10,0,20
21,5,0,2,15.2,0,15.2,11,0,20
22,3,0,2,22.68,1,122.68,12,0,20
23,1,0,4,17.77,3,317.77,13,0,20
