idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,8.24,2,208.24,0,0,20
2,1,0,1,7.97,3,307.97,0,0,20
3,3,0,3,6.69,2,206.69,0,1,20
4,2,0,1,18.16,1,118.16,0,1,20
5,1,0,2,18.92,3,318.92,0,2,20
6,2,0,0,11.21,0,11.21,0,0,20
7,3,0,0,23.09,1,123.09,0,0,20
8,3,0,1,17.19,0,17.19,0,0,20
9,3,0,4,21.96,2,221.96,0,1,20
10,3,0,2,8.52,1,108.52,0,0,20
11,2,0,2,21.74,2,221.74,1,0,20
12,4,0,0,8.86,0,8.86,2,0,20
13,4,0,1,23.37,1,123.37,3,0,20
14,5,0,0,21.92,1,121.92,4,0,20
15,4,0,2,10.43,2,210.43,5,0,20
16,6,0,0,14.2,0,14.2,6,0,20
17,2,0,3,16.44,3,316.44,7,0,20
18,1,0,3,19.99,3,319.99,8,0,20
19,6,0,1,21.42,0,21.42,9,0,20
20,4,0,3,7.93,3,307.93,10,0,20
21,2,0,4,17.83,3,317.83,11,0,20
22,6,0,2,14.24,1,114.24,12,0,20
23,5,0,1,22.86,0,22.86,13,0,20
