idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,13.77,0,0,0,20
2,5,0,4,16.49,0,0,1,20
3,5,0,3,16.29,0,0,1,20
4,5,0,1,7.43,0,0,0,20
5,5,0,2,11.69,0,0,1,20
6,2,0,0,15.79,1,0,0,20
7,4,0,0,16.95,2,0,0,20
8,4,0,1,23.16,3,0,0,20
9,2,0,1,17.91,4,0,0,20
10,1,0,0,19.76,5,0,0,20
11,1,0,1,21.81,6,0,0,20
12,1,0,2,16.24,7,0,0,20
13,1,0,3,18.64,8,0,0,20
14,2,0,2,17.85,9,0,0,20
15,1,0,4,16.63,10,0,0,20
16,2,0,3,18.91,11,0,0,20
17,3,0,0,15.67,12,0,0,20
18,6,0,0,5.68,13,0,0,20
19,3,0,1,16.38,14,0,0,20
20,6,0,1,10.03,15,0,0,20
