idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,1,12.83,0,0,1,20
2,4,0,2,15.52,0,0,1,20
3,4,0,0,7.92,0,0,0,20
4,2,0,0,8.87,0,0,0,20
5,4,0,3,16.68,0,0,1,20
6,5,0,0,19.33,1,0,0,20
7,6,0,0,22.15,2,0,0,20
8,4,0,4,18.32,3,0,0,20
9,2,0,1,16.98,4,0,0,20
10,6,0,1,22.95,5,0,0,20
11,5,0,1,22.44,6,0,0,20
12,1,0,0,8.29,7,0,0,20
13,2,0,2,20.93,8,0,0,20
14,3,0,0,12.8,9,0,0,20
15,6,0,2,23.97,10,0,0,20
16,3,0,1,13.92,11,0,0,20
17,1,0,1,6.31,12,0,0,20
18,1,0,2,11.15,13,0,0,20
19,1,0,3,8.57,14,0,0,20
20,1,0,4,13.91,15,0,0,20
