idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,1,12.6,0,0,1,20
2,2,0,2,17.69,0,0,1,20
3,2,0,4,20.24,0,0,1,20
4,2,0,3,19.94,0,0,1,20
5,2,0,0,6.14,0,0,1,20
6,6,0,0,22.81,1,0,0,20
7,3,0,0,8.79,2,0,0,20
8,3,0,1,21.98,3,0,0,20
9,4,0,0,9.87,4,0,0,20
10,4,0,1,11.07,5,0,0,20
11,4,0,2,14.2,6,0,0,20
12,3,0,2,12.42,7,0,0,20
13,1,0,0,6.57,8,0,0,20
14,4,0,3,22.79,9,0,0,20
15,1,0,1,11.38,10,0,0,20
16,5,0,0,7.82,11,0,0,20
17,1,0,2,5.26,12,0,0,20
18,1,0,3,5.81,13,0,0,20
19,3,0,3,20.19,14,0,0,20
20,5,0,1,19.31,15,0,0,20
