idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,2,17.63,0,0,1,20
2,1,0,0,20.57,0,0,0,20
3,3,0,0,10.42,0,0,0,20
4,6,0,1,10.17,0,0,1,20
5,6,0,0,7.09,0,0,0,20
6,1,0,1,15.98,0,0,0,20
7,1,0,3,22.42,0,0,1,20
8,1,0,2,22.25,0,0,1,20
9,6,0,4,22.08,0,0,1,20
10,6,0,3,18.83,0,0,1,20
11,4,0,0,9.51,1,0,0,20
12,3,0,1,19.16,2,0,0,20
13,4,0,1,15.59,3,0,0,20
14,1,0,4,22.6,4,0,0,20
15,5,0,0,13.3,5,0,0,20
16,2,0,0,10.17,6,0,0,20
17,2,0,1,6.95,7,0,0,20
18,2,0,2,5.9,8,0,0,20
19,2,0,3,10.76,9,0,0,20
20,2,0,4,9.59,10,0,0,20
