idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,11.68,0,0,0,20
2,2,0,2,17.17,0,0,1,20
3,5,0,0,19.71,0,0,0,20
4,5,0,1,23.1,0,0,0,20
5,2,0,3,19.46,0,0,1,20
6,2,0,0,15.01,0,0,0,20
7,3,0,1,11.99,0,0,1,20
8,2,0,1,14.35,0,0,0,20
9,5,0,2,21.53,0,0,0,20
10,5,0,3,23.22,0,0,1,20
11,6,0,0,20.09,1,0,0,20
12,1,0,0,10.38,2,0,0,20
13,3,0,2,15.65,3,0,0,20
14,6,0,1,20.33,4,0,0,20
15,3,0,3,19.31,5,0,0,20
16,4,0,0,17.02,6,0,0,20
17,1,0,1,9.04,7,0,0,20
18,5,0,4,23.42,8,0,0,20
19,4,0,1,19.44,9,0,0,20
20,1,0,2,8.62,10,0,0,20
